city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb
青岛,整租·花样年碧云湾一期 3室2厅 南,整租,胶州,上合,花样年碧云湾一期,98.27,3,2,1,南,低,18,官方核验|新上|精装,,,1200
青岛,独栋·龙湖冠寓 青岛正阳路国学公园店 【长租特惠】大房型仅1间 近万达家佳源 夜市 开间,独栋,,,,30.0,1,0,1,,,0,独栋公寓|月租|精装|押一付一,龙湖冠寓,4个月前维护,1050
青岛,整租·海尔地产中央花园 3室1厅 南,整租,即墨区,即墨创智新区,海尔地产中央花园,125.0,3,1,1,南,中,17,业主自荐|新上|精装|集中供暖,,1天前维护,1600
青岛,独栋·龙湖冠寓 青岛正阳路国学公园店 秋日特惠，长租最高优惠1000元，万达家佳源商圈，临近夜市，农大附近！ 开间,独栋,,,,24.07,1,0,1,,,0,独栋公寓|月租|精装|押一付一,龙湖冠寓,2个月前维护,1100
青岛,整租·天一镜台山三期曼莎 3室2厅 南/北,整租,黄岛,镜台山,天一镜台山三期曼莎,118.0,3,2,2,南 北,中,8,官方核验|精装|集中供暖|双卫生间|随时看房,,今天维护,1300
青岛,独栋·龙湖冠寓 青岛国家广告产业园二店 马年特价好房重磅来袭！数量有限先到先得！ 55平大户型 舒适空间享特价！品牌公寓 可月付 开间,独栋,,,,52.0,1,0,1,,,0,独栋公寓|精装|押一付一,龙湖冠寓,6天前维护,1250
青岛,整租·高投高新嘉园 2室2厅 南,整租,城阳,高新区,高投高新嘉园,85.62,2,2,1,南,低,14,新上|集中供暖|随时看房,,2天前维护,1200
青岛,独栋·龙湖冠寓 青岛正阳路国学公园店 【一月限时】 0中介费，短租特惠可月付 享折扣 近万达家佳源夜市  秒杀房 开间,独栋,,,,26.92,1,0,1,,,0,独栋公寓|月租|精装|押一付一,龙湖冠寓,7天前维护,750
青岛,整租·金都馨城B区 3室1厅 南,整租,胶州,阜安,金都馨城B区,88.6,3,1,1,南,高,6,新上|精装,,今天维护,450
青岛,独栋·龙湖冠寓 青岛国家广告产业园二店 【元旦专属特惠！】限时疯抢！学生/企客折上折！实习生首选，近商超，近国家广告产业园！无中介费！ 开间,独栋,,,,32.0,1,0,1,,,0,独栋公寓|精装|押一付一,龙湖冠寓,6天前维护,1200
青岛,整租·戴家府邸 2室1厅 南/北,整租,李沧,世园会,戴家府邸,81.62,2,1,1,南 北,低,16,新上|精装,链家,2天前维护,2500
青岛,独栋·龙湖冠寓 青岛国家广告产业园二店 双12，特惠8折房！超大户型长租超低价！签约立减500元 0中介费！先到先得 1室1厅,独栋,,,,70.0,1,1,1,,,0,独栋公寓|拎包入住|精装|有阳台|开放厨房|押一付一,龙湖冠寓,15天前维护,1880-2187
青岛,整租·绿地国科璟园 3室2厅 南,整租,城阳,白云山,绿地国科璟园,89.58,3,2,1,南,中,18,新上|精装,,1天前维护,1666
青岛,独栋·龙湖冠寓 青岛国家广告产业园二店 好房特价！限时福利，仅此两间，城阳冠寓，近世纪公园，长租可省800元，近万象汇商圈！学生特惠 开间,独栋,,,,35.0,1,0,1,,,0,独栋公寓|精装|开放厨房|押一付一,龙湖冠寓,6天前维护,1300
青岛,整租·青特赫山 3室1厅 南/西/北,整租,城阳,白云山,青特赫山,96.31,3,1,1,南 西 北,高,18,精装|集中供暖|随时看房,,今天维护,1800
青岛,整租·天一仁和智慧之城 2室2厅 南,整租,城阳,惜福镇,天一仁和智慧之城,79.0,2,2,1,南,高,26,精装|集中供暖|随时看房,,1天前维护,1300
青岛,整租·天泰城汉城区 4室2厅 南/北,整租,城阳,东方城西,天泰城汉城区,158.0,4,2,2,南 北,中,17,新上|精装|双卫生间|随时看房,,今天维护,1800
青岛,合租·中联依山伴城二期 4居室 南卧,合租,崂山,张村,中联依山伴城二期,20.0,4,1,1,南,中,28,新上|公寓|押一付一,明致公寓,1天前维护,1050
青岛,整租·融创青岛湾琴湾 1室1厅 复式 南/北,整租,即墨区,即墨蓝谷,融创青岛湾琴湾,39.78,1,1,1,南 北,高,13,官方核验|新上|近地铁|精装|集中供暖|随时看房,,2天前维护,750
青岛,整租·丽景苑(黄岛) 2室1厅 南,整租,黄岛,海西路,丽景苑(黄岛),81.0,2,1,1,南,低,7,集中供暖,,,700
青岛,整租·龙州花园 2室1厅 南/北,整租,胶州,阜安,龙州花园,80.0,2,1,1,南 北,高,6,精装|集中供暖,,,850
青岛,合租·瑞禾苑(海口路) 5居室 南卧,合租,市南,麦岛,瑞禾苑(海口路),15.0,5,1,1,南,高,6,公寓|近地铁|集中供暖|押一付一,明致公寓,4天前维护,650
青岛,整租·天一仁和智慧之城 2室1厅 南,整租,城阳,惜福镇,天一仁和智慧之城,77.38,2,1,1,南,高,23,官方核验|精装|集中供暖|随时看房,,,1300
青岛,合租·隆德路 3居室 南卧,合租,市南,大尧,隆德路,20.0,3,1,1,南,高,8,公寓|押一付一,明致公寓,7天前维护,900
青岛,整租·世贸商都 2室2厅 南/北,整租,即墨区,即墨和平,世贸商都,93.08,2,2,1,南 北,中,26,官方核验|精装|集中供暖|随时看房,,2天前维护,1235
青岛,合租·天山小区（旌德支路） 4居室 南卧,合租,市南,天山银海,天山小区（旌德支路）,20.0,4,1,1,南,高,7,公寓|押一付一,明致公寓,7天前维护,800
青岛,整租·锦都家园 3室2厅 南/西/北,整租,黄岛,薛家岛,锦都家园,131.93,3,2,2,南 西 北,中,29,官方核验|新上|近地铁|精装|集中供暖|双卫生间|随时看房,链家,2天前维护,2100
青岛,合租·锦园北区 4居室 南卧,合租,崂山,麦岛,锦园北区,15.0,4,1,2,南,低,7,新上|公寓|近地铁|集中供暖|押一付一,明致公寓,5天前维护,600
青岛,整租·中海清江华府 1室1厅 南,整租,市北,新都心,中海清江华府,59.0,1,1,1,南,低,11,新上|近地铁|精装|集中供暖,,1天前维护,3200
青岛,合租·福安小区 5居室 南卧,合租,市北,福安,福安小区,25.0,5,1,1,南,中,6,公寓|独立阳台|押一付一,明致公寓,7天前维护,1200
青岛,整租·凯旋花园 3室2厅 南,整租,胶州,阜安,凯旋花园,117.0,3,2,2,南,中,7,精装|集中供暖|双卫生间|随时看房,,4天前维护,1100
青岛,合租·银澳花园 5居室 南卧,合租,市南,奥帆中心,银澳花园,25.0,5,1,2,南,高,6,公寓|集中供暖|押一付一,明致公寓,7天前维护,950
青岛,整租·青特悦海府二期 3室2厅 南/北,整租,城阳,女姑,青特悦海府二期,89.0,3,2,1,南 北,低,28,集中供暖,,,1800
青岛,合租·新贵都二期 5居室 南卧,合租,市南,新贵都,新贵都二期,20.0,5,1,1,南,中,13,公寓|近地铁|集中供暖|押一付一,明致公寓,7天前维护,650
青岛,整租·千禧国际村二期 3室2厅 南,整租,城阳,惜福镇,千禧国际村二期,94.53,3,2,1,南,高,18,官方核验|新上|精装|集中供暖|随时看房,,2天前维护,1700
青岛,合租·青海路 3居室 南卧,合租,市北,信息城,青海路,15.0,3,0,1,南,中,5,公寓|月租|拎包入住|近地铁|精装|集中供暖|随时看房,可邻公寓,17天前维护,1200
青岛,整租·市政公寓 2室1厅 南,整租,市南,远洋广场,市政公寓,70.96,2,1,1,南,中,6,新上|近地铁|精装|集中供暖|随时看房,,1天前维护,2600
青岛,合租·贵合花园一期 5居室 南卧,合租,市南,闽江路,贵合花园一期,25.0,5,0,2,南,高,6,公寓|近地铁|集中供暖|押一付一,明致公寓,7天前维护,1000
青岛,整租·南营小区 2室1厅 南/北,整租,黄岛,金沙滩,南营小区,90.27,2,1,1,南 北,中,6,新上|精装|集中供暖,,1天前维护,1600
青岛,合租·福苑小区东区 5居室 南卧,合租,市南,远洋广场,福苑小区东区,25.0,5,1,1,南,高,7,公寓|近地铁|押一付一,明致公寓,7天前维护,1000
青岛,整租·南营小区 2室2厅 南,整租,黄岛,金沙滩,南营小区,87.91,2,2,1,南,中,6,精装|集中供暖|随时看房,链家,3天前维护,1400
青岛,合租·金岭新村 4居室 南卧,合租,崂山,崂山CBD,金岭新村,25.0,4,1,1,南,中,6,公寓|近地铁|集中供暖|押一付一,明致公寓,7天前维护,1000
青岛,整租·麦迪绅澎湃岛 1室1厅 西,整租,黄岛,积米崖,麦迪绅澎湃岛,57.26,1,1,1,西,低,20,业主自荐|近地铁|精装|集中供暖|随时看房,,2天前维护,1300
青岛,合租·海洋地质所 4居室 南卧,合租,市南,八大湖,海洋地质所,25.0,4,1,1,南,中,6,公寓|押一付一,明致公寓,7天前维护,1000
青岛,整租·海尔产城创御品华府熙园 2室2厅 南,整租,胶州,胶东空港商务区,海尔产城创御品华府熙园,80.43,2,2,1,南,高,7,精装|集中供暖,,1天前维护,1350
青岛,整租·联谊景尚名都 2室1厅 南/北,整租,胶州,胶东空港商务区,联谊景尚名都,85.12,2,1,1,南 北,中,6,官方核验|精装|集中供暖,,2天前维护,1100
青岛,整租·盛福山庄 2室1厅 南/北,整租,胶州,新城区,盛福山庄,92.13,2,1,1,南 北,低,7,集中供暖|随时看房,,,1000
青岛,合租·元顺和苑 5居室 南卧,合租,李沧,书院路,元顺和苑,20.0,5,1,1,南,高,6,公寓|近地铁|押一付一,明致公寓,7天前维护,600
青岛,整租·隆海碧海云天 2室1厅 南/北,整租,黄岛,龙湾,隆海碧海云天,80.28,2,1,1,南 北,中,11,精装|集中供暖|随时看房,,3天前维护,900
青岛,整租·南岛小镇高层区 3室2厅 南,整租,黄岛,银沙滩,南岛小镇高层区,120.43,3,2,1,南,低,33,集中供暖,,,1600
青岛,整租·金地康养智慧谷 2室2厅 南,整租,黄岛,西客站,金地康养智慧谷,78.0,2,2,1,南,高,16,集中供暖,,,650
青岛,合租·重庆南路25-39号 3居室 南卧,合租,市北,理工大学,重庆南路25-39号,25.0,3,1,1,南,高,7,公寓|近地铁|押一付一,明致公寓,7天前维护,750
青岛,整租·海延风景 2室1厅 南/北,整租,市南,福安,海延风景,82.68,2,1,1,南 北,高,11,精装|集中供暖|随时看房,链家,1天前维护,3300
青岛,合租·凯伦花园 5居室 南卧,合租,崂山,雕塑园,凯伦花园,15.0,5,1,1,南,高,6,公寓|近地铁|押一付一,明致公寓,7天前维护,700
青岛,整租·御景尚都一期 3室1厅 南/北,整租,城阳,白云山,御景尚都一期,116.3,3,1,2,南 北,低,6,精装|集中供暖|双卫生间|随时看房,,,2333
青岛,合租·闽江花园 4居室 南卧,合租,市南,远洋广场,闽江花园,20.0,4,1,1,南,中,7,公寓|近地铁|押一付一,明致公寓,2天前维护,1050
青岛,整租·东方至尊 4室2厅 南/北,整租,黄岛,海王路,东方至尊,184.66,4,2,2,南 北,低,33,精装|集中供暖|双卫生间,,,2600
青岛,合租·康储山庄 5居室 南卧,合租,市北,福安,康储山庄,20.0,5,1,1,南,高,7,公寓|近地铁|押一付一,明致公寓,7天前维护,700
青岛,整租·华航山海湖 2室2厅 南,整租,即墨区,即墨创智新区,华航山海湖,88.6,2,2,1,南,低,26,新上|精装,,2天前维护,1000
青岛,合租·金星花园 3居室 南卧,合租,市北,福安,金星花园,25.0,3,1,1,南,高,5,公寓|独立阳台|押一付一,明致公寓,7天前维护,900
青岛,整租·坤宇幸福花园 3室1厅 南/北,整租,黄岛,老城区,坤宇幸福花园,94.0,3,1,1,南 北,中,7,精装|集中供暖,,1天前维护,750
青岛,合租·延福花园 5居室 东北卧,合租,市南,福安,延福花园,20.0,5,1,2,东北,低,20,公寓|月租|拎包入住|近地铁|精装|集中供暖,海澜轩,6天前维护,700
青岛,整租·埠东佳苑 1室1厅 南,整租,崂山,国信体育场,埠东佳苑,115.39,1,1,1,南,高,30,官方核验|新上|近地铁|精装|集中供暖,,1天前维护,1630
青岛,合租·紫金花园 4居室 复式 东卧,合租,市北,中央CBD,紫金花园,25.0,4,2,2,东,高,8,新上|公寓|月租|拎包入住|近地铁|精装|集中供暖|押一付一,海澜轩,6天前维护,780
青岛,整租·江南花园 3室2厅 南,整租,即墨区,即墨城西,江南花园,109.0,3,2,1,南,中,5,新上|精装|集中供暖,,2天前维护,1750
青岛,合租·金柏小区 5居室 西南卧,合租,黄岛,黄岛区政府,金柏小区,18.0,5,1,1,西南,高,7,公寓|月租|近地铁|精装|独立阳台|集中供暖|押一付一|随时看房,华夏管家,2天前维护,590
青岛,整租·珠山路158号 2室1厅 南,整租,黄岛,老城区,珠山路158号,80.0,2,1,1,南,低,3,,,2天前维护,600
青岛,合租·江山丽城 4居室 东北卧,合租,黄岛,香江路,江山丽城,18.0,4,2,2,东北,中,31,公寓|月租|近地铁|精装|集中供暖|押一付一|随时看房,华夏管家,2天前维护,630
青岛,整租·凭海临风五期锦苑 3室2厅 南/北,整租,黄岛,两河,凭海临风五期锦苑,108.0,3,2,1,南 北,中,32,集中供暖|随时看房,链家,,1250
青岛,合租·环海花园北区 5居室 南卧,合租,市南,远洋广场,环海花园北区,20.0,5,1,1,南,中,7,公寓|近地铁|集中供暖|押一付一,明致公寓,7天前维护,650
青岛,整租·天一仁和智慧之城 2室1厅 南,整租,城阳,惜福镇,天一仁和智慧之城,73.72,2,1,1,南,中,18,精装|集中供暖,,,1400
青岛,合租·天虹花园 5居室 南卧,合租,市南,辛家庄,天虹花园,25.0,5,1,1,南,高,7,公寓|近地铁|押一付一,明致公寓,7天前维护,1000
青岛,整租·齐润金滩花园 2室1厅 南/北,整租,黄岛,香江路,齐润金滩花园,91.1,2,1,1,南 北,低,6,近地铁|集中供暖|随时看房,,5天前维护,1880
青岛,合租·越秀星汇蓝湾北区 4居室 南卧,合租,李沧,沧口公园,越秀星汇蓝湾北区,25.0,4,1,1,南,高,29,新上|公寓|近地铁|押一付一,明致公寓,5天前维护,1000
青岛,合租·泰和郡五期 5居室 北卧,合租,城阳,东方城东,泰和郡五期,9.0,5,1,2,北,高,11,官方核验|随时看房,,3天前维护,650
青岛,整租·水悦城 1室0厅 南,整租,城阳,城阳实验二小,水悦城,61.89,1,0,0,南,低,8,集中供暖,,,2200
青岛,整租·太行山路社区 2室1厅 南,整租,黄岛,天泰,太行山路社区,82.15,2,1,1,南,高,6,官方核验|近地铁|集中供暖|随时看房,,,1300
青岛,合租·闽江花园 5居室 南卧,合租,市南,远洋广场,闽江花园,15.0,5,1,1,南,中,7,新上|公寓|近地铁|集中供暖|押一付一,明致公寓,5天前维护,700
青岛,整租·银盛泰嘉富丽苑 3室2厅 南,整租,城阳,白云山,银盛泰嘉富丽苑,102.0,3,2,1,南,中,17,精装|集中供暖,,5天前维护,2400
青岛,整租·公元景樾公馆 3室1厅 南/北,整租,黄岛,隐珠,公元景樾公馆,117.0,3,1,1,南 北,中,25,精装|集中供暖,,,1200
青岛,整租·宜昌路散盘 2室1厅 南,整租,市北,海云庵,宜昌路散盘,66.28,2,1,1,南,低,7,精装|集中供暖|随时看房,,4天前维护,1700
青岛,合租·聚豪广场 4居室 南卧,合租,市北,信息城,聚豪广场,18.0,4,1,1,南,高,29,公寓|月租|近地铁|精装|集中供暖,卷福公寓,7天前维护,900
青岛,整租·翰林苑(城阳) 3室2厅 西,整租,城阳,城阳实验二小,翰林苑(城阳),111.93,3,2,1,西,中,14,官方核验|精装|集中供暖,,2天前维护,1666
青岛,合租·宝龙城市广场 5居室 南卧,合租,李沧,河南,宝龙城市广场,20.0,5,1,2,南,高,18,公寓|独立卫生间|拎包入住|近地铁|精装|独立阳台|集中供暖|随时看房,23℃公寓,21天前维护,1390
青岛,整租·盛世嘉苑 2室1厅 南/北,整租,黄岛,保税区,盛世嘉苑,64.0,2,1,1,南 北,中,11,集中供暖,链家,,1500
青岛,合租·中海国际社区河南回迁户 4居室 北卧,合租,李沧,枣儿山,中海国际社区河南回迁户,25.0,4,1,2,北,低,34,公寓|独立卫生间|拎包入住|精装|集中供暖|随时看房,23℃公寓,21天前维护,1390
青岛,整租·仁和居东区 2室1厅 南,整租,城阳,城阳实验二小,仁和居东区,81.0,2,1,1,南,中,6,近地铁|精装|集中供暖|随时看房,,,1250
青岛,合租·同安家园 5居室 西卧,合租,崂山,国信体育场,同安家园,15.0,5,1,4,西,低,24,公寓|拎包入住|近地铁|精装|集中供暖|随时看房,23℃公寓,21天前维护,990
青岛,整租·盛福山庄 2室1厅 南/北,整租,胶州,新城区,盛福山庄,82.0,2,1,1,南 北,低,6,集中供暖,,4天前维护,900
青岛,合租·小水清沟花园小区 4居室 南卧,合租,市北,水清沟,小水清沟花园小区,20.0,4,1,2,南,中,21,公寓|拎包入住|精装|集中供暖|随时看房,23℃公寓,21天前维护,1090
青岛,整租·官厅小区 2室1厅 南,整租,黄岛,天泰,官厅小区,80.0,2,1,1,南,中,6,近地铁|精装|集中供暖|随时看房,,1天前维护,1680
青岛,合租·金柏小区 5居室 西南卧,合租,黄岛,黄岛区政府,金柏小区,18.0,5,1,1,西南,高,7,公寓|月租|近地铁|精装|独立阳台|集中供暖|押一付一|随时看房,华夏管家,2天前维护,590
青岛,整租·东旺疃社区 2室1厅 南/北,整租,城阳,白云山,东旺疃社区,70.0,2,1,1,南 北,低,6,新上|精装|集中供暖,,今天维护,1200
青岛,独栋·广和连升公寓 华楼山路地铁站店2 整租，近地铁2/3号线，通勤方便，年租可打9折，民水民电，李村附近，房东直营，有厨房，集中供暖 1室1厅,整租,,,,40.0,1,1,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房|押一付一,广和连升公寓,4个月前维护,2400
青岛,整租·鹏丽南华 2室1厅 南,整租,崂山,国信体育场,鹏丽南华,90.0,2,1,1,南,中,27,近地铁|精装|集中供暖,,3天前维护,4250
青岛,独栋·广和连升公寓 华楼山路地铁站店1 直租特惠 长租九折 民水民电有厨房 近地铁口 月租起可月付 开间,独栋,,,,39.0,1,0,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,广和连升公寓,1个月前维护,1850-2050
青岛,整租·新城玺樾云璟北区 4室2厅 南,整租,胶州,胶东空港商务区,新城玺樾云璟北区,171.85,4,2,3,南,低,24,精装|集中供暖|随时看房,,3天前维护,3000
青岛,独栋·广和连升公寓 华楼山路地铁站店1 房东直营长租九折 民水电有厨房 集中供暖 华楼山路地铁站 开间,独栋,,,,42.0,1,0,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|开放厨房|押一付一,广和连升公寓,3个月前维护,2500
青岛,整租·龙湖滟澜海岸 4室2厅 复式 南,整租,城阳,女姑,龙湖滟澜海岸,223.25,4,2,4,南,低,3,集中供暖|随时看房,,,2200
青岛,独栋·广和连升公寓 华楼山路地铁站店2 年租打9折，民水民电邻近地铁口2/3号线，房东直租，品牌装修，有供暖 1室1厅,独栋,,,,43.0,1,1,1,,,0,独栋公寓|月租|近地铁|精装|押一付一,广和连升公寓,3个月前维护,2100-2150
青岛,整租·拥翠山庄 2室1厅 南/北,整租,市南,天山银海,拥翠山庄,89.72,2,1,1,南 北,中,8,精装|集中供暖,,,3000
青岛,独栋·广和连升公寓 华楼山路地铁站店1 房东直租 民水民电有厨房 24h值班 南向大窗可短租近地铁2/3号线 开间,独栋,,,,47.0,1,0,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,广和连升公寓,1个月前维护,2100-2200
青岛,整租·德馨园 2室1厅 南,整租,即墨区,即墨城西,德馨园,80.3,2,1,1,南,低,6,精装|集中供暖|随时看房,,,1250
青岛,独栋·广和连升公寓 华楼山路地铁站店1 直租loft长租特惠 集中供暖民水电 有厨房 月租起可月付 开间,独栋,,,,30.0,1,0,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|开放厨房|押一付一,广和连升公寓,3个月前维护,2450
青岛,整租·滨河小区(黄岛) 2室1厅 南/北,整租,黄岛,老城区,滨河小区(黄岛),68.4,2,1,1,南 北,中,5,,,,800
青岛,整租·凤凰园小区北区 2室2厅 南/北,整租,黄岛,薛家岛,凤凰园小区北区,84.47,2,2,1,南 北,中,7,近地铁|精装|集中供暖,,,1600
青岛,整租·无棣一路 3室1厅 东南,整租,市北,信息城,无棣一路,91.0,3,1,2,东南,中,7,近地铁|集中供暖|双卫生间,,1天前维护,2650
青岛,独栋·广和连升公寓 华楼山路地铁站店1 长租特惠房东直营 2/3号线通勤 民水电有厨房 住前深度保洁 开间,独栋,,,,43.0,1,0,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,广和连升公寓,1个月前维护,2050-2150
青岛,整租·慧海园 3室2厅 南,整租,黄岛,海王路,慧海园,137.0,3,2,2,南,高,10,精装|集中供暖|双卫生间,,,1200
青岛,整租·煜鼎吉祥苑 2室1厅 南/北,整租,胶州,北关,煜鼎吉祥苑,78.0,2,1,1,南 北,高,6,精装|集中供暖,,5天前维护,600
青岛,整租·涝洼花园 3室1厅 南/北,整租,胶州,阜安,涝洼花园,130.0,3,1,1,南 北,低,7,集中供暖,,5天前维护,1000
青岛,独栋·广和连升公寓 华楼山路地铁站店1 房东直租 长租特惠9折 华楼山路地铁口 24h维保 民水民电有厨房 开间,独栋,,,,42.0,1,0,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,广和连升公寓,4个月前维护,2450
青岛,整租·诚园 3室2厅 南,整租,胶州,南关,诚园,116.26,3,2,1,南,中,10,,,,1600
青岛,独栋·广和连升公寓 华楼山路地铁站店3 破价高窗户型-限时限量-房东直租-可月租可月付-有暖气-民水民电-整租一居 1室1厅,整租,,,,33.0,1,1,1,,,0,独栋公寓|月租|近地铁|精装|押一付一,广和连升公寓,1个月前维护,1150
青岛,整租·万科城市花园二期 2室1厅 南,整租,城阳,家佳源,万科城市花园二期,89.0,2,1,1,南,低,18,新上|月租|精装|集中供暖,,2天前维护,2300
青岛,独栋·青特缦寓 市北店 可短租 新都心 长沙路地铁 大loft双卧 2室1厅,独栋,,,,50.0,2,1,1,,,0,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,青特缦寓,今天维护,2800
青岛,整租·麦迪绅澎湃岛 1室1厅 西,整租,黄岛,积米崖,麦迪绅澎湃岛,40.0,1,1,1,西,中,16,近地铁|精装|集中供暖|随时看房,,,1300
青岛,独栋·青特缦寓 市北店 可短租 长沙路 新都心 民水民电  开敞一居 1室1厅,独栋,,,,50.0,1,1,1,,,0,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,青特缦寓,今天维护,2000
青岛,合租·太清路 1居室 南卧,合租,市北,榉林公园,太清路,15.0,1,0,0,南,高,7,近地铁|集中供暖,链家,1天前维护,900
青岛,独栋·广和连升公寓 福临万家店 【长租优选】月付&九折特惠 无遮挡南向大窗 近华楼山路地铁 开间,独栋,,,,47.0,1,0,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,广和连升公寓,1个月前维护,2050-2150
青岛,整租·德福广场 3室2厅 南/北,整租,即墨区,即墨开发区,德福广场,116.0,3,2,2,南 北,中,5,双卫生间|随时看房,,,833
青岛,合租·三友公寓 4居室 南卧,合租,崂山,石老人,三友公寓,25.0,4,1,2,南,低,6,公寓|月租|拎包入住|近地铁,爱居客,18天前维护,800
青岛,整租·麦迪绅澎湃岛 1室1厅 西,整租,黄岛,积米崖,麦迪绅澎湃岛,40.0,1,1,1,西,中,16,近地铁|精装|集中供暖|随时看房,,,1300
青岛,合租·东李新苑 4居室 东南卧,合租,李沧,枣儿山,东李新苑,13.0,4,1,1,东南,低,6,公寓|月租|拎包入住|精装|随时看房,汇泰公寓,11天前维护,700
青岛,整租·职业中专家属院 3室1厅 南/北,整租,黄岛,老城区,职业中专家属院,77.42,3,1,1,南 北,高,5,近地铁|精装|随时看房,,,950
青岛,合租·紫金山小区 4居室 东卧,合租,黄岛,香江路,紫金山小区,12.0,4,1,1,东,高,6,公寓|月租|押一付一|随时看房,华夏管家,1天前维护,360
青岛,整租·世茂悦海 1室1厅 西,整租,黄岛,海王路,世茂悦海,58.45,1,1,1,西,高,24,官方核验|精装,,,1300
青岛,合租·康大观邸 4居室 北卧,合租,黄岛,金沙滩,康大观邸,18.0,4,1,2,北,低,22,公寓|月租|押一付一|随时看房,华夏管家,2天前维护,570
